what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1354329281559
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1354329281594
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1354329281616
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1354329281821
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1354329281841
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1354329281852
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1354329281907
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1354329282062
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1354329282179
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1354329282230
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1354329282317
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1354329282392
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1354329282429
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1354329282429
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1354329282466
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1354329282497
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1354329282520
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1354329282572
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1354329282621
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1354329282648
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1354329282660
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1354329282684
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1354329282733
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1354329282764
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1354329282787
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1354329282802
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1354329282823
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1354329282864
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1354329282882
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1354329282900
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1354329282910
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1354329282950
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1354329283000
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1354329283056
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1354329283056
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1354329283160
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1354329283304
started,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1354329283304
started,bundle,com.android.ide.eclipse.base,20.0.3.v201208082019-427395,"com.android.ide.eclipse.base",1354329283305
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1354329283325
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1354329283398
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1354329283500
os,sysinfo,,,"macosx",1354329283505
arch,sysinfo,,,"x86_64",1354329283505
ws,sysinfo,,,"cocoa",1354329283505
locale,sysinfo,,,"en_US",1354329283505
processors,sysinfo,,,"8",1354329283505
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1354329283505
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1354329283505
java.specification.name,sysinfo,,,"Java Platform API Specification",1354329283505
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1354329283505
java.specification.version,sysinfo,,,"1.6",1354329283505
java.vendor,sysinfo,,,"Apple Inc.",1354329283505
java.version,sysinfo,,,"1.6.0_37",1354329283505
java.vm.info,sysinfo,,,"mixed mode",1354329283505
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1354329283505
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1354329283505
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1354329283505
java.vm.specification.version,sysinfo,,,"1.0",1354329283505
java.vm.vendor,sysinfo,,,"Apple Inc.",1354329283505
java.vm.version,sysinfo,,,"20.12-b01-434",1354329283505
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1354329284034
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1354329284072
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1354329284332
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354329284468
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1354329284575
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1354329285991
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1354329286448
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1354329286528
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1354329286928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329287663
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1354329289485
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1354329320559
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1354329320744
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1354329321345
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1354329321346
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1354329321347
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1354329321369
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1354329321382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329325034
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1354329329128
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1354329329376
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1354329329403
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1354329329473
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1354329329501
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1354329329554
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1354329329671
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1354329329860
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1354329329916
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1354329330133
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1354329330176
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1354329330211
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1354329330239
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1354329330240
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1354329330394
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1354329330397
started,bundle,com.android.ide.eclipse.ndk,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ndk",1354329330524
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1354329331056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329331809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329331903
started,bundle,com.android.ide.eclipse.traceview,20.0.3.v201208082019-427395,"com.android.ide.eclipse.traceview",1354329334409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329354949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329476561
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1354329477496
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1354329477553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329483271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329493033
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354329494222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329501071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329504490
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1354329505129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354329505632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329509294
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354329528601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329528697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329534379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329536600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354329536651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329537388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329546139
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1354329556969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354329558164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354329558807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354329569355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329570007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329626324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329628466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329633588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329635163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329648447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354329654975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329662336
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354329675487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329675558
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1354329676740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354329685988
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354329687175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329689819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329691082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354329691142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329693757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329712223
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1354329714637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354329716925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329720208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329773107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329774471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329774865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329775241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329775785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329776161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329776560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329777010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329777418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329777878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329778733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329779926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354329783670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1354329793539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329798210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329810352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354329815114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354329817825
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1354329819198
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1354329819291
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1354329820526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329826230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329830678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354329834723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354341774386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354341774456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354341776050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354341785578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354341851459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354341852232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354342145076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354342146755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354342147213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354342149662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354342150884
